"FOLIO","VIV_SEL","HOGAR","N_INF","P2_9","P2_10","EDIS","UPM_DIS","FAC_HOG","ESTRATO","TLOC"
"0005568","03","1","01","","01","123","0001184",3010,"3","2"
"0005569","04","1","02","1","02","123","0001184",3010,"3","2"
"0005569","04","2","02","2","","123","0001184",3010,"3","2"
"0005570","05","1","02","1","02","123","0001184",3010,"3","2"
"0005570","05","2","02","2","","123","0001184",3010,"3","2"
"0005571","10","1","02","","02","123","0001184",3010,"3","2"
"0005572","12","1","01","","01","123","0001184",3010,"3","2"
"0005573","13","1","01","","01","123","0001184",3010,"3","2"
"0005574","14","2","02","","01","123","0001184",3010,"3","2"
"0005575","15","1","01","","01","123","0001184",3010,"3","2"
"0005576","16","1","01","","01","123","0001184",3010,"3","2"
"0005577","17","1","03","","01","123","0001184",3010,"3","2"
"0005578","18","1","04","","01","123","0001184",3010,"3","2"
"0005579","19","1","01","","01","123","0001184",3010,"3","2"
"0005580","02","1","02","","01","122","0001185",4494,"2","2"
"0005581","04","1","01","","02","122","0001185",4494,"2","2"
"0005582","05","1","01","","01","122","0001185",4494,"2","2"
"0005583","06","1","02","","02","122","0001185",4494,"2","2"
"0005584","07","1","02","","02","122","0001185",4494,"2","2"
"0005585","08","2","01","","01","122","0001185",4494,"2","2"
"0005586","09","1","02","","02","122","0001185",4494,"2","2"
"0005587","10","1","01","","01","122","0001185",4494,"2","2"
"0005588","13","1","01","","01","122","0001185",4494,"2","2"
"0005589","16","1","04","","04","122","0001185",4494,"2","2"
"0005590","18","1","01","","01","122","0001185",4494,"2","2"
"0005591","19","1","02","","02","122","0001185",4494,"2","2"
"0005592","01","1","01","","01","122","0001186",4801,"3","2"
"0005593","02","1","01","","01","122","0001186",4801,"3","2"
"0005594","03","1","01","","01","122","0001186",4801,"3","2"
"0005595","04","1","02","","02","122","0001186",4801,"3","2"
"0005596","05","1","02","","02","122","0001186",4801,"3","2"
"0005597","06","1","01","","01","122","0001186",4801,"3","2"
"0005598","08","1","01","","01","122","0001186",4801,"3","2"
"0005599","10","1","08","","08","122","0001186",4801,"3","2"
"0005600","11","1","03","","03","122","0001186",4801,"3","2"
"0005601","13","1","03","","03","122","0001186",4801,"3","2"
"0005602","14","1","01","","01","122","0001186",4801,"3","2"
"0005603","15","1","01","","01","122","0001186",4801,"3","2"
"0005604","16","1","01","","02","122","0001186",4801,"3","2"
"0005605","17","1","01","","01","122","0001186",4801,"3","2"
"0005606","18","1","01","","01","122","0001186",4801,"3","2"
"0005607","19","1","03","","02","122","0001186",4801,"3","2"
"0005608","20","1","02","","02","122","0001186",4801,"3","2"
"0005609","01","1","01","","01","121","0001187",2958,"3","2"
"0005610","02","1","01","","01","121","0001187",2958,"3","2"
"0005611","03","1","03","","01","121","0001187",2958,"3","2"
"0005612","05","1","03","","03","121","0001187",2958,"3","2"
"0005613","01","1","01","","01","121","0001188",2497,"3","2"
"0005614","02","1","01","","01","121","0001188",2497,"3","2"
"0005615","03","1","02","1","02","121","0001188",2497,"3","2"
"0005615","03","2","01","2","","121","0001188",2497,"3","2"
"0005616","04","1","01","","02","121","0001188",2497,"3","2"
"0005617","05","1","02","","02","121","0001188",2497,"3","2"
"0005618","02","1","04","","02","121","0001189",3489,"2","2"
"0005619","03","1","02","","02","121","0001189",3489,"2","2"
"0005620","04","1","01","","01","121","0001189",3489,"2","2"
"0005621","05","1","01","","01","121","0001189",3489,"2","2"
"0005622","01","1","02","","02","123","0001190",3257,"2","2"
"0005623","02","1","02","","02","123","0001190",3257,"2","2"
"0005624","03","1","02","","02","123","0001190",3257,"2","2"
"0005625","04","1","01","","01","123","0001190",3257,"2","2"
"0005626","05","1","01","","01","123","0001190",3257,"2","2"
"0005627","06","1","01","","01","123","0001190",3257,"2","2"
"0005628","08","1","01","","01","123","0001190",3257,"2","2"
"0005629","10","1","02","","02","123","0001190",3257,"2","2"
"0005630","11","1","01","","01","123","0001190",3257,"2","2"
"0005631","12","1","02","","02","123","0001190",3257,"2","2"
"0005632","13","1","01","","01","123","0001190",3257,"2","2"
"0005633","15","1","01","","01","123","0001190",3257,"2","2"
"0005634","16","1","01","","01","123","0001190",3257,"2","2"
"0005635","17","1","01","","01","123","0001190",3257,"2","2"
"0005636","18","1","02","","02","123","0001190",3257,"2","2"
"0005637","19","1","01","","01","123","0001190",3257,"2","2"
"0005638","20","1","02","","02","123","0001190",3257,"2","2"
"0005639","01","1","02","","02","112","0001191",3818,"2","2"
"0005640","03","1","01","","01","112","0001191",3818,"2","2"
"0005641","04","1","01","","01","112","0001191",3818,"2","2"
"0005642","05","1","02","","02","112","0001191",3818,"2","2"
"0005643","01","1","02","","01","112","0001192",3041,"2","2"
"0005644","02","1","01","","01","112","0001192",3041,"2","2"
"0005645","03","1","02","","01","112","0001192",3041,"2","2"
"0005646","04","1","01","","01","112","0001192",3041,"2","2"
"0005647","05","1","02","","01","112","0001192",3041,"2","2"
"0005648","03","1","03","","01","112","0001193",3579,"3","2"
"0005649","04","1","03","","01","112","0001193",3579,"3","2"
"0005650","05","1","02","","02","112","0001193",3579,"3","2"
"0005651","01","1","01","","01","123","0001194",3075,"2","2"
"0005652","02","1","02","","02","123","0001194",3075,"2","2"
"0005653","03","1","02","","02","123","0001194",3075,"2","2"
"0005654","04","1","02","","02","123","0001194",3075,"2","2"
"0005655","06","1","01","","01","123","0001194",3075,"2","2"
"0005656","07","1","01","","01","123","0001194",3075,"2","2"
"0005657","09","1","01","","01","123","0001194",3075,"2","2"
"0005658","10","1","01","","01","123","0001194",3075,"2","2"
"0005659","11","1","02","","02","123","0001194",3075,"2","2"
"0005660","12","1","02","2","","123","0001194",3075,"2","2"
"0005660","12","2","01","1","01","123","0001194",3075,"2","2"
"0005661","13","1","02","","02","123","0001194",3075,"2","2"
"0005662","14","1","02","","01","123","0001194",3075,"2","2"
"0005663","15","1","03","","03","123","0001194",3075,"2","2"
"0005664","16","1","02","","01","123","0001194",3075,"2","2"
"0005665","17","1","01","","01","123","0001194",3075,"2","2"
"0005666","18","1","02","","02","123","0001194",3075,"2","2"
"0005667","19","1","01","","01","123","0001194",3075,"2","2"
"0005668","20","1","02","","02","123","0001194",3075,"2","2"
"0005669","01","1","02","","02","124","0001195",6103,"2","3"
"0005670","02","1","01","","02","124","0001195",6103,"2","3"
"0005671","03","1","01","","01","124","0001195",6103,"2","3"
"0005672","04","1","02","","01","124","0001195",6103,"2","3"
"0005673","05","1","02","","01","124","0001195",6103,"2","3"
"0005674","06","1","01","","01","124","0001195",6103,"2","3"
"0005675","07","1","01","","01","124","0001195",6103,"2","3"
"0005676","08","1","03","","03","124","0001195",6103,"2","3"
"0005677","09","1","02","","02","124","0001195",6103,"2","3"
"0005678","10","1","01","","01","124","0001195",6103,"2","3"
"0005679","11","1","02","","02","124","0001195",6103,"2","3"
"0005680","12","1","02","","01","124","0001195",6103,"2","3"
"0005681","13","1","01","","02","124","0001195",6103,"2","3"
"0005682","14","1","02","","02","124","0001195",6103,"2","3"
"0005683","15","1","02","","02","124","0001195",6103,"2","3"
"0005684","16","1","02","","02","124","0001195",6103,"2","3"
"0005685","17","1","01","","01","124","0001195",6103,"2","3"
"0005686","18","1","01","","01","124","0001195",6103,"2","3"
"0005687","19","1","02","","02","124","0001195",6103,"2","3"
"0005688","01","1","01","","01","124","0001196",3227,"2","3"
"0005689","03","1","01","","01","124","0001196",3227,"2","3"
"0005690","05","1","02","","02","124","0001196",3227,"2","3"
"0005691","06","1","02","","02","124","0001196",3227,"2","3"
"0005692","07","1","01","","01","124","0001196",3227,"2","3"
"0005693","08","1","01","","01","124","0001196",3227,"2","3"
"0005694","11","1","01","","01","124","0001196",3227,"2","3"
"0005695","13","1","01","","01","124","0001196",3227,"2","3"
"0005696","14","1","01","","01","124","0001196",3227,"2","3"
"0005697","15","1","01","","01","124","0001196",3227,"2","3"
"0005698","16","1","01","","01","124","0001196",3227,"2","3"
"0005699","17","1","01","","01","124","0001196",3227,"2","3"
"0005700","18","1","02","","02","124","0001196",3227,"2","3"
"0005701","20","1","01","","01","124","0001196",3227,"2","3"
"0005702","01","1","04","","01","115","0001197",998,"4","1"
"0005703","02","1","02","","01","115","0001197",998,"4","1"
"0005704","04","1","01","","01","115","0001197",998,"4","1"
"0005705","01","1","01","","01","126","0001198",4738,"2","4"
"0005706","02","1","02","","02","126","0001198",4738,"2","4"
"0005707","03","1","01","","01","126","0001198",4738,"2","4"
"0005708","04","1","02","","02","126","0001198",4738,"2","4"
"0005709","05","1","02","","02","126","0001198",4738,"2","4"
"0005710","06","1","01","","01","126","0001198",4738,"2","4"
"0005711","07","1","01","","01","126","0001198",4738,"2","4"
"0005712","09","1","01","","01","126","0001198",4738,"2","4"
"0005713","11","1","02","","02","126","0001198",4738,"2","4"
"0005714","12","1","02","","02","126","0001198",4738,"2","4"
"0005715","13","1","02","","01","126","0001198",4738,"2","4"
"0005716","14","1","01","","01","126","0001198",4738,"2","4"
"0005717","15","1","02","","01","126","0001198",4738,"2","4"
"0005718","16","1","02","","02","126","0001198",4738,"2","4"
"0005719","19","1","01","","01","126","0001198",4738,"2","4"
"0005720","20","1","01","","01","126","0001198",4738,"2","4"
"0005721","01","1","01","","01","126","0001199",4839,"2","4"
"0005722","02","1","01","","01","126","0001199",4839,"2","4"
"0005723","03","1","01","","01","126","0001199",4839,"2","4"
"0005724","04","1","01","","01","126","0001199",4839,"2","4"
"0005725","05","1","02","","02","126","0001199",4839,"2","4"
"0005726","07","1","01","","01","126","0001199",4839,"2","4"
"0005727","09","1","02","","02","126","0001199",4839,"2","4"
"0005728","11","1","01","","01","126","0001199",4839,"2","4"
"0005729","12","1","01","","01","126","0001199",4839,"2","4"
"0005730","14","1","01","","01","126","0001199",4839,"2","4"
"0005731","15","1","02","","02","126","0001199",4839,"2","4"
"0005732","16","1","02","","02","126","0001199",4839,"2","4"
"0005733","17","1","01","","01","126","0001199",4839,"2","4"
"0005734","18","1","02","","02","126","0001199",4839,"2","4"
"0005735","19","1","02","","02","126","0001199",4839,"2","4"
"0005736","01","1","04","","03","125","0001200",3967,"1","4"
"0005737","02","1","02","","01","125","0001200",3967,"1","4"
"0005738","03","1","01","","01","125","0001200",3967,"1","4"
"0005739","04","1","02","","02","125","0001200",3967,"1","4"
"0005740","05","1","02","1","01","125","0001200",3967,"1","4"
"0005740","05","2","02","2","","125","0001200",3967,"1","4"
"0005741","06","1","01","","01","125","0001200",3967,"1","4"
"0005742","07","1","02","","01","125","0001200",3967,"1","4"
"0005743","08","1","01","","01","125","0001200",3967,"1","4"
"0005744","09","1","03","","02","125","0001200",3967,"1","4"
"0005745","11","1","01","","01","125","0001200",3967,"1","4"
"0005746","12","1","01","","01","125","0001200",3967,"1","4"
"0005747","13","1","01","","01","125","0001200",3967,"1","4"
"0005748","14","1","01","","01","125","0001200",3967,"1","4"
"0005749","15","1","02","","02","125","0001200",3967,"1","4"
"0005750","16","1","02","","01","125","0001200",3967,"1","4"
"0005751","17","1","01","","01","125","0001200",3967,"1","4"
"0005752","18","1","02","","02","125","0001200",3967,"1","4"
"0005753","19","1","01","","01","125","0001200",3967,"1","4"
"0005754","20","1","01","","01","125","0001200",3967,"1","4"
"0005755","01","1","01","","01","125","0001201",3950,"1","4"
"0005756","02","1","02","","02","125","0001201",3950,"1","4"
"0005757","04","1","02","1","01","125","0001201",3950,"1","4"
"0005757","04","2","02","2","","125","0001201",3950,"1","4"
"0005757","04","3","02","2","","125","0001201",3950,"1","4"
"0005758","06","1","01","","01","125","0001201",3950,"1","4"
"0005759","07","1","01","","01","125","0001201",3950,"1","4"
"0005760","08","1","02","","01","125","0001201",3950,"1","4"
"0005761","09","1","02","","01","125","0001201",3950,"1","4"
"0005762","11","1","01","","01","125","0001201",3950,"1","4"
"0005763","12","1","02","","01","125","0001201",3950,"1","4"
"0005764","13","1","01","","01","125","0001201",3950,"1","4"
"0005765","15","1","07","","07","125","0001201",3950,"1","4"
"0005766","16","1","04","","01","125","0001201",3950,"1","4"
"0005767","17","1","02","","02","125","0001201",3950,"1","4"
"0005768","19","1","01","","01","125","0001201",3950,"1","4"
"0005769","20","1","02","","01","125","0001201",3950,"1","4"
"0005770","02","1","02","","02","125","0001202",3966,"1","4"
"0005771","03","1","01","","01","125","0001202",3966,"1","4"
"0005772","04","1","02","","01","125","0001202",3966,"1","4"
"0005773","06","1","01","","01","125","0001202",3966,"1","4"
"0005774","08","1","01","","01","125","0001202",3966,"1","4"
"0005775","10","1","02","","01","125","0001202",3966,"1","4"
"0005776","11","1","02","","02","125","0001202",3966,"1","4"
"0005777","12","1","01","","01","125","0001202",3966,"1","4"
"0005778","13","1","01","","01","125","0001202",3966,"1","4"
"0005779","14","1","01","","01","125","0001202",3966,"1","4"
"0005780","15","1","02","","02","125","0001202",3966,"1","4"
"0005781","16","1","02","","02","125","0001202",3966,"1","4"
"0005782","17","1","02","","02","125","0001202",3966,"1","4"
"0005783","18","1","04","","02","125","0001202",3966,"1","4"
"0005784","19","1","02","","02","125","0001202",3966,"1","4"
"0005785","20","1","02","","02","125","0001202",3966,"1","4"
"0005786","01","1","01","","01","126","0001203",4327,"2","4"
"0005787","02","1","01","1","01","126","0001203",4327,"2","4"
"0005787","02","2","01","2","","126","0001203",4327,"2","4"
"0005788","03","1","02","","02","126","0001203",4327,"2","4"
"0005789","04","1","02","","03","126","0001203",4327,"2","4"
"0005790","05","1","02","","01","126","0001203",4327,"2","4"
"0005791","06","1","02","","02","126","0001203",4327,"2","4"
"0005792","07","1","02","","01","126","0001203",4327,"2","4"
"0005793","08","1","02","","02","126","0001203",4327,"2","4"
"0005794","09","1","02","","01","126","0001203",4327,"2","4"
"0005795","10","1","01","","01","126","0001203",4327,"2","4"
"0005796","11","1","05","","05","126","0001203",4327,"2","4"
"0005797","13","1","01","","01","126","0001203",4327,"2","4"
"0005798","14","1","01","","01","126","0001203",4327,"2","4"
"0005799","16","1","01","","01","126","0001203",4327,"2","4"
"0005800","17","1","02","","02","126","0001203",4327,"2","4"
"0005801","18","1","01","","01","126","0001203",4327,"2","4"
"0005802","19","1","02","","01","126","0001203",4327,"2","4"
"0005803","20","1","01","","01","126","0001203",4327,"2","4"
"0005804","01","1","02","","02","126","0001204",3371,"2","4"
"0005805","02","1","01","","01","126","0001204",3371,"2","4"
"0005806","03","1","01","","01","126","0001204",3371,"2","4"
"0005807","04","1","03","","01","126","0001204",3371,"2","4"
"0005808","05","1","01","","01","126","0001204",3371,"2","4"
"0005809","06","1","01","","01","126","0001204",3371,"2","4"
"0005810","07","1","03","","03","126","0001204",3371,"2","4"
"0005811","08","1","01","","01","126","0001204",3371,"2","4"
"0005812","11","1","01","","01","126","0001204",3371,"2","4"
"0005813","12","1","01","","01","126","0001204",3371,"2","4"
"0005814","13","1","01","","01","126","0001204",3371,"2","4"
"0005815","14","1","02","","01","126","0001204",3371,"2","4"
"0005816","15","1","02","","02","126","0001204",3371,"2","4"
"0005817","16","1","02","","03","126","0001204",3371,"2","4"
